140.110.143.196,04:58:26.767,2016-06-27,2016-06-27,12:58:26.767,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.751,2016-06-27,04:58:26.767,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.798,2016-06-27,2016-06-27,12:58:26.798,31,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.767,2016-06-27,04:58:26.798,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.814,2016-06-27,2016-06-27,12:58:26.814,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.798,2016-06-27,04:58:26.814,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.829,2016-06-27,2016-06-27,12:58:26.829,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.814,2016-06-27,04:58:26.829,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.845,2016-06-27,2016-06-27,12:58:26.845,0,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.845,2016-06-27,04:58:26.845,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.861,2016-06-27,2016-06-27,12:58:26.861,0,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.861,2016-06-27,04:58:26.861,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.876,2016-06-27,2016-06-27,12:58:26.876,0,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.876,2016-06-27,04:58:26.876,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.892,2016-06-27,2016-06-27,12:58:26.892,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.876,2016-06-27,04:58:26.892,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.907,2016-06-27,2016-06-27,12:58:26.907,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.892,2016-06-27,04:58:26.907,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.923,2016-06-27,2016-06-27,12:58:26.923,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.907,2016-06-27,04:58:26.923,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.939,2016-06-27,2016-06-27,12:58:26.939,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.923,2016-06-27,04:58:26.939,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.954,2016-06-27,2016-06-27,12:58:26.954,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.939,2016-06-27,04:58:26.954,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.970,2016-06-27,2016-06-27,12:58:26.970,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.954,2016-06-27,04:58:26.970,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:26.986,2016-06-27,2016-06-27,12:58:26.986,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.970,2016-06-27,04:58:26.986,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:27.001,2016-06-27,2016-06-27,12:58:27.001,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:26.986,2016-06-27,04:58:27.001,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:27.298,2016-06-27,2016-06-27,12:58:27.298,0,200,HEAD,-,-,140.119.17.161,2016-06-27,04:58:27.298,2016-06-27,04:58:27.298,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:27.298,2016-06-27,2016-06-27,12:58:27.298,0,200,HEAD,-,-,140.119.17.161,2016-06-27,04:58:27.298,2016-06-27,04:58:27.298,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:27.298,2016-06-27,2016-06-27,12:58:27.298,15,200,HEAD,-,-,140.119.17.161,2016-06-27,04:58:27.283,2016-06-27,04:58:27.298,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows
140.110.143.196,04:58:27.329,2016-06-27,2016-06-27,12:58:27.329,0,200,GET,-,-,140.119.17.161,2016-06-27,04:58:27.329,2016-06-27,04:58:27.329,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows; clientSideSession=1467003420933Slk1u5
140.110.143.196,04:58:27.329,2016-06-27,2016-06-27,12:58:27.329,0,200,GET,-,-,140.119.17.161,2016-06-27,04:58:27.329,2016-06-27,04:58:27.329,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows; clientSideSession=1467003420933Slk1u5
140.110.143.196,04:58:27.345,2016-06-27,2016-06-27,12:58:27.345,31,200,GET,-,-,140.119.17.161,2016-06-27,04:58:27.314,2016-06-27,04:58:27.345,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows; clientSideSession=1467003420933Slk1u5
140.110.143.196,04:58:27.439,2016-06-27,2016-06-27,12:58:27.439,109,200,GET,-,-,140.119.17.161,2016-06-27,04:58:27.329,2016-06-27,04:58:27.439,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows; clientSideSession=1467003420933Slk1u5
140.110.143.196,04:58:29.361,2016-06-27,2016-06-27,12:58:29.361,15,200,GET,-,-,140.119.17.161,2016-06-27,04:58:29.345,2016-06-27,04:58:29.361,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows; clientSideSession=1467003420933Slk1u5
140.110.143.196,04:58:29.470,2016-06-27,2016-06-27,12:58:29.470,15,404,GET,-,-,140.119.17.161,2016-06-27,04:58:29.455,2016-06-27,04:58:29.470,-,ASP.NET_SessionId=dc4hxoyau41w0syq0fx1wsls; os=Windows; clientSideSession=1467003420933Slk1u5; _ga=GA1.3.680231471.1467003423; _gat=1
140.110.143.196,05:00:00.994,2016-06-27,2016-06-27,13:00:00.994,46,200,GET,-,-,140.119.120.6,2016-06-27,05:00:00.947,2016-06-27,05:00:00.994,-,-
140.110.143.196,05:00:00.994,2016-06-27,2016-06-27,13:00:00.994,46,200,GET,-,-,140.119.120.6,2016-06-27,05:00:00.947,2016-06-27,05:00:00.994,-,-
140.110.143.196,05:00:00.994,2016-06-27,2016-06-27,13:00:00.994,46,200,GET,-,-,140.119.120.6,2016-06-27,05:00:00.947,2016-06-27,05:00:00.994,-,-
140.110.143.196,05:00:01.056,2016-06-27,2016-06-27,13:00:01.056,46,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.009,2016-06-27,05:00:01.056,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.056,2016-06-27,2016-06-27,13:00:01.056,15,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.041,2016-06-27,05:00:01.056,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.056,2016-06-27,2016-06-27,13:00:01.056,15,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.041,2016-06-27,05:00:01.056,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.228,2016-06-27,2016-06-27,13:00:01.228,187,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.041,2016-06-27,05:00:01.228,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.244,2016-06-27,2016-06-27,13:00:01.244,15,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.228,2016-06-27,05:00:01.244,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.259,2016-06-27,2016-06-27,13:00:01.259,15,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.244,2016-06-27,05:00:01.259,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.275,2016-06-27,2016-06-27,13:00:01.275,15,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.259,2016-06-27,05:00:01.275,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.291,2016-06-27,2016-06-27,13:00:01.291,15,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.275,2016-06-27,05:00:01.291,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.291,2016-06-27,2016-06-27,13:00:01.291,0,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.291,2016-06-27,05:00:01.291,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.369,2016-06-27,2016-06-27,13:00:01.369,312,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.056,2016-06-27,05:00:01.369,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.369,2016-06-27,2016-06-27,13:00:01.369,328,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.041,2016-06-27,05:00:01.369,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.400,2016-06-27,2016-06-27,13:00:01.400,359,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.041,2016-06-27,05:00:01.400,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.494,2016-06-27,2016-06-27,13:00:01.494,437,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.056,2016-06-27,05:00:01.494,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:01.931,2016-06-27,2016-06-27,13:00:01.931,875,200,GET,-,-,140.119.120.6,2016-06-27,05:00:01.056,2016-06-27,05:00:01.931,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:03.041,2016-06-27,2016-06-27,13:00:03.041,0,200,HEAD,-,-,140.119.120.6,2016-06-27,05:00:03.041,2016-06-27,05:00:03.041,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:03.041,2016-06-27,2016-06-27,13:00:03.041,0,200,HEAD,-,-,140.119.120.6,2016-06-27,05:00:03.041,2016-06-27,05:00:03.041,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:03.041,2016-06-27,2016-06-27,13:00:03.041,0,200,HEAD,-,-,140.119.120.6,2016-06-27,05:00:03.041,2016-06-27,05:00:03.041,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; os=Mac
140.110.143.196,05:00:03.134,2016-06-27,2016-06-27,13:00:03.134,62,200,GET,-,-,140.119.120.6,2016-06-27,05:00:03.072,2016-06-27,05:00:03.134,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:03.978,2016-06-27,2016-06-27,13:00:03.978,906,200,GET,-,-,140.119.120.6,2016-06-27,05:00:03.072,2016-06-27,05:00:03.978,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:04.166,2016-06-27,2016-06-27,13:00:04.166,187,200,GET,-,-,140.119.120.6,2016-06-27,05:00:03.978,2016-06-27,05:00:04.166,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:04.572,2016-06-27,2016-06-27,13:00:04.572,1437,200,GET,-,-,140.119.120.6,2016-06-27,05:00:03.134,2016-06-27,05:00:04.572,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:04.572,2016-06-27,2016-06-27,13:00:04.572,1500,200,GET,-,-,140.119.120.6,2016-06-27,05:00:03.072,2016-06-27,05:00:04.572,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:04.588,2016-06-27,2016-06-27,13:00:04.588,15,200,GET,-,-,140.119.120.6,2016-06-27,05:00:04.572,2016-06-27,05:00:04.588,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:04.838,2016-06-27,2016-06-27,13:00:04.838,671,200,GET,-,-,140.119.120.6,2016-06-27,05:00:04.166,2016-06-27,05:00:04.838,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:04.900,2016-06-27,2016-06-27,13:00:04.900,62,200,GET,-,-,140.119.120.6,2016-06-27,05:00:04.838,2016-06-27,05:00:04.900,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:04.916,2016-06-27,2016-06-27,13:00:04.916,15,200,GET,-,-,140.119.120.6,2016-06-27,05:00:04.900,2016-06-27,05:00:04.916,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:05.103,2016-06-27,2016-06-27,13:00:05.103,2031,200,GET,-,-,140.119.120.6,2016-06-27,05:00:03.072,2016-06-27,05:00:05.103,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:05.135,2016-06-27,2016-06-27,13:00:05.135,546,200,GET,-,-,140.119.120.6,2016-06-27,05:00:04.588,2016-06-27,05:00:05.135,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:05.213,2016-06-27,2016-06-27,13:00:05.213,78,200,GET,-,-,140.119.120.6,2016-06-27,05:00:05.135,2016-06-27,05:00:05.213,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
140.110.143.196,05:00:05.291,2016-06-27,2016-06-27,13:00:05.291,2218,200,GET,-,-,140.119.120.6,2016-06-27,05:00:03.072,2016-06-27,05:00:05.291,-,ASP.NET_SessionId=nynwdczz3pw2x3q0bq0apgn0; clientSideSession=1467003603086cFqVcW; os=Mac
